Movie_id,Popularity
387426,4.2337
643236,4.3738
625450,5.2239
375262,5.5718
723347,3.8867
127372,4.601
604605,3.7707
268920,4.5868
8273,5.2755
43469,4.5541
8656,4.8879
617,4.971
4476,5.0345
799882,220.9528
13700,5.0422
12137,4.4391
1242434,6.0722
1323409,3.4666
1201262,4.098
17771,4.9821
531309,4.6289
