Movie_id,Vote_average,Vote_count
10376,8.245,2404
891,7.7,2015
728123,5.88,125
1256408,8.2,30
362057,5.118,322
839,7.4,2017
29671,2.0,3
853783,0.0,0
543693,4.667,12
657198,3.944,45
358069,0.0,0
17990,6.015,65
11653,6.418,410
342394,2.0,1
267915,3.333,6
236930,7.0,1
175168,6.457,243
16539,4.9,23
450643,5.818,11
42612,6.652,82
1146892,5.1,19
184050,6.4,7
342,6.8,206
943934,5.405,21
956842,6.8,1092
164287,3.8,14
487045,5.704,49
81527,5.684,38
956685,0.0,0
750466,7.438,121
210179,2.0,1
391618,6.079,38
46848,5.914,35
346940,5.0,1
10263,5.257,282
59212,3.0,1
478798,5.4,21
926612,4.9,15
13121,5.391,792
1083884,0.0,0
799982,5.2,18
522098,6.877,386
713380,1.0,2
100910,5.594,16
292431,6.451,2622
62214,7.0,3568
1401403,0.0,0
387843,6.0,1
192727,6.3,11
320147,5.5,4
1079485,5.786,457
568461,5.6,7
51036,5.317,82
1169765,0.0,0
1169765,0.0,0
1057491,6.155,97
348361,4.0,1
669943,0.0,0
192671,7.1,19
607383,4.0,191
853783,0.0,0
682683,2.5,1
1507229,0.0,0
1321108,5.938,32
438161,0.0,0
17207,5.441,76
102640,4.7,13
11636,7.1,803
635910,6.748,1876
80517,6.0,5
797799,0.0,0
680028,5.494,79
36337,4.806,18
18771,6.5,124
33542,6.821,1126
760888,0.0,0
749047,4.0,6
10007,5.463,692
1228682,6.9,72
291543,4.7,6
11561,6.869,829
11351,6.165,1768
5902,7.212,904
6435,6.8,1676
1205021,0.0,0
198507,6.6,16
216919,6.549,268
1005689,0.0,0
28945,4.4,14
925691,1.0,1
1076364,7.445,439
1155813,7.0,1
467097,5.0,4
305374,2.7,3
3050,5.716,3235
1469226,0.0,0
79771,5.7,131
77665,4.1,17
10559,7.3,1950
199748,6.0,3
1024604,0.0,0
8814,5.181,2383
24826,4.909,44
9584,6.279,408
814338,6.682,496
414207,5.0,3
42002,6.3,146
19904,5.816,950
488433,7.5,2
667312,0.0,0
33583,6.818,351
36419,6.317,1208
590425,5.3,6
14942,6.44,42
44943,5.814,3656
10925,7.2,2244
674834,0.0,0
946290,0.0,0
827931,5.658,571
95179,5.1,10
587660,5.7,15
639987,7.0,1
1142122,6.125,20
791043,0.0,0
1242454,6.7,28
1779,7.091,312
9276,6.562,2179
1207136,1.0,2
854239,7.29,322
22160,5.7,237
393738,4.763,19
1018728,5.1,68
466928,5.9,9
1292415,0.0,0
765107,0.0,0
1193662,6.667,3
52959,6.9,234
12223,6.682,351
587412,7.443,194
1150112,7.6,76
14411,7.0,2158
1245827,10.0,0
1079485,5.786,457
1551620,0.0,0
204634,5.3,13
219998,7.35,50
259072,5.409,962
75629,7.2,904
460216,5.7,24
400060,6.2,9
121830,6.2,62
109431,5.852,3474
31067,6.912,85
1007753,5.8,4
11481,7.377,1078
1492113,7.8,5
68790,4.333,12
303854,5.6,23
382597,5.741,933
452832,5.456,1605
1272948,4.0,1
1034886,3.958,12
17796,6.115,179
331985,5.8,25
114296,5.2,5
9299,7.472,915
69371,5.1,11
85667,0.0,0
668461,7.284,915
437626,5.871,420
19629,5.109,23
1057006,6.135,37
565388,6.4,26
359364,8.5,303
259182,1.0,1
408509,5.4,112
249059,5.2,13
895704,4.0,1
429755,0.0,0
1319482,4.9,10
1288194,6.5,2
495954,5.0,2
1075536,4.583,12
1371714,0.0,0
20364,6.662,71
25508,6.9,658
820232,7.907,242
13495,5.9,246
369868,3.333,3
375256,9.5,1
348211,6.0,4
132883,5.9,20
9793,5.57,1575
1053460,6.75,6
1018829,4.944,36
693853,5.8,10
1084153,5.943,35
715284,8.0,2
122080,6.1,7
514207,6.863,873
8844,7.244,11122
944543,0.0,0
39347,5.575,53
14451,5.979,1204
25355,6.665,240
606154,6.339,313
293229,4.2,6
399360,6.53,2694
394277,0.0,0
36409,2.5,4
11665,6.202,3801
488623,7.886,1286
84590,3.5,6
17207,5.441,76
891584,6.4,48
115373,5.4,23
1158424,0.0,0
181638,4.857,7
339140,3.7,3
287486,6.6,47
300665,5.6,1410
479198,5.2,28
88907,3.406,16
11600,5.981,181
306833,0.0,0
51736,6.53,168
362292,4.7,3
888321,6.087,242
38842,6.482,336
834143,7.788,99
41807,5.6,81
973970,0.0,0
282594,0.0,0
926612,4.9,15
14228,4.428,125
174611,5.867,45
35275,6.0,30
125094,5.3,3
14242,7.611,266
1470034,0.0,0
374205,7.2,529
135348,4.571,7
30025,5.9,45
22804,6.29,3448
10160,5.42,1393
36095,7.516,735
62826,5.321,14
602654,5.539,411
657849,6.5,4
226991,4.0,1
21198,5.743,189
213386,5.875,16
215136,3.654,26
31645,5.6,14
3580,7.58,4411
472014,4.7,7
85311,5.8,17
732763,0.0,0
51780,3.0,14
32387,5.3,47
1000092,7.5,12
383320,0.0,0
1267217,7.053,113
119278,4.341,424
69934,5.538,13
461504,6.5,2
16085,7.2,417
1514920,0.0,0
1405293,0.0,0
494737,7.0,1
434743,4.0,1
30566,5.451,175
1235727,6.9,6
11072,7.246,2027
1177583,0.0,0
11072,7.246,2027
7010,6.839,276
1019317,6.2,95
658754,0.0,0
33636,5.6,25
571413,6.0,1
37943,5.3,78
1082010,7.0,1
1276086,6.111,9
322838,6.5,2
388399,7.064,2792
273421,4.7,9
293345,3.833,6
446021,6.845,3797
7214,7.57,3208
377600,8.1,6
529972,0.0,0
16095,7.1,73
67198,6.529,35
713482,8.0,1
48260,6.3,35
168098,4.7,1121
502416,5.822,2392
230151,8.0,3
547258,7.247,362
381289,7.638,3480
1125927,0.0,0
10896,6.343,137
845111,6.412,793
669735,5.0,7
591538,6.931,857
110165,4.833,21
1462325,0.0,0
1144846,0.0,0
18334,4.77,159
242828,7.9,1921
9299,7.472,915
572634,7.0,2
1163953,5.0,5
20364,6.662,71
25508,6.9,658
100024,5.342,38
13495,5.9,246
1141489,5.571,7
900309,6.429,21
55502,5.2,6
9793,5.57,1575
72581,3.455,11
44946,5.6,64
252345,5.5,17
1002161,6.167,6
1084153,5.943,35
209276,7.1,995
135695,5.934,38
8844,7.244,11122
1011944,0.0,0
175168,6.457,243
108969,5.6,34
14451,5.979,1204
403056,4.2,5
533514,8.292,489
186531,4.0,7
3093,4.983,821
284269,3.0,1
58462,4.885,48
33974,6.1,119
1136639,0.0,0
476674,9.5,2
384521,5.628,3489
87614,6.467,15
620725,6.754,1265
817912,0.0,0
304997,0.0,0
514464,6.9,14
31686,6.614,44
196536,4.3,10
1211725,0.0,0
630232,0.0,0
76372,6.1,34
232,7.0,745
59,7.164,3616
520679,5.835,139
18380,6.3,15
778042,5.0,7
449207,6.4,5
3563,6.083,2484
77787,4.273,11
10629,6.7,327
326530,7.8,2
613877,6.7,9
944831,0.0,0
293920,6.25,4
12139,5.881,1560
19900,5.6,67
165256,6.5,2
1400032,7.458,83
980511,0.0,0
1429786,7.9,17
9516,7.487,865
928480,6.231,156
1002780,6.2,11
861598,0.0,0
826745,0.0,0
60517,6.8,17
540901,6.471,3062
82482,5.268,71
299939,4.4,103
1084044,4.0,1
48161,6.2,69
4349,6.727,1774
72538,5.9,6
43593,5.418,2348
427997,7.548,21
680028,5.494,79
129670,7.451,1881
11342,6.257,430
316938,0.0,0
49690,3.771,35
460648,5.9,554
30025,5.9,45
22804,6.29,3448
10160,5.42,1393
365222,7.03,1890
404961,4.723,74
380593,4.7,7
840991,5.0,2
900453,0.0,0
758330,7.0,644
1329461,0.0,0
750466,7.438,121
657849,6.5,4
21198,5.743,189
1366841,0.0,0
623715,0.0,0
572634,7.0,2
702699,6.5,21
193893,6.461,2929
31645,5.6,14
3580,7.58,4411
960057,5.927,82
22105,5.1,92
1374787,6.75,2
1577,6.354,4639
50736,4.9,5
29944,2.0,2
129734,6.5,122
701859,0.0,0
59108,6.112,3121
332567,6.351,5262
822071,8.5,2
693399,5.3,3
486200,0.0,0
1252896,5.739,23
242224,6.53,6322
53389,4.3,20
501073,7.5,2
317942,5.0,1
1934,6.8,3156
108547,5.7,6
1314279,0.0,0
11075,7.119,1722
1381413,0.0,0
1012352,5.2,10
940241,4.7,94
294016,7.161,1661
5506,7.273,524
8328,6.683,2390
855055,0.0,0
192727,6.3,11
960057,5.927,82
22105,5.1,92
1374787,6.75,2
643121,0.0,0
256961,5.18,1663
1577,6.354,4639
50736,4.9,5
29944,2.0,2
129734,6.5,122
701859,0.0,0
21786,6.265,452
26976,7.322,121
13313,6.228,1080
60067,7.2,37
1293981,0.0,0
22585,4.7,41
1355140,5.7,3
12163,7.537,3923
9349,6.3,1856
11887,6.546,3576
2157,5.437,1285
939335,6.478,339
339397,6.44,2789
37257,8.219,1624
19087,5.58,176
72710,6.285,4040
582666,6.2,4
413546,0.0,0
1045938,6.419,638
296711,4.0,6
299540,5.7,7
14926,6.9,1073
1552819,4.6,9
660833,6.62,343
646695,8.0,2
35074,4.186,70
29046,2.333,12
14579,5.369,13
12519,5.598,164
71066,6.398,54
821501,3.7,7
330927,1.0,2
86244,6.4,22
529014,0.0,0
330054,6.0,2
38775,6.379,99
12524,6.4,282
8890,4.9,10
1004992,0.0,0
440021,6.7,6481
72200,5.4,9
434993,0.0,0
46429,4.689,354
550205,7.85,1441
14922,5.6,116
1392930,0.0,0
45649,5.9,1094
1329461,0.0,0
419546,7.5,154
1266528,1.0,1
283601,6.117,536
21786,6.265,452
26976,7.322,121
13313,6.228,1080
60067,7.2,37
1293981,0.0,0
22585,4.7,41
1355140,5.7,3
12163,7.537,3923
9349,6.3,1856
450785,2.667,3
616584,7.7,284
94502,3.6,13
1081787,0.0,0
25426,4.125,16
458662,3.0,2
174303,6.542,24
8490,6.0,48
567895,4.0,1
27399,6.0,10
306833,0.0,0
1462325,0.0,0
294016,7.161,1661
421987,5.875,24
11671,6.299,301
548,8.044,2458
748230,6.0,657
121830,6.2,62
478809,7.0,1
646695,8.0,2
233837,5.7,3
1127,6.756,86
1357535,0.0,0
738372,0.0,0
947798,0.0,0
238093,5.4,5
270413,7.244,88
20048,6.482,2722
502175,3.6,5
257171,5.5,13
1730,6.998,1232
46838,7.4,3054
390815,0.0,0
1230476,0.0,0
366142,6.085,112
386800,6.667,6
46636,6.607,61
123094,7.2,6
13105,6.5,339
670643,9.5,2
58238,4.5,12
9437,6.524,1837
116,7.359,4298
866271,0.0,0
982869,0.0,0
401469,6.49,2434
1515185,0.0,0
799766,7.625,794
1251236,7.0,1
62892,7.333,12
225405,4.7,10
13984,6.104,53
9593,6.5,2930
12568,6.3,161
382597,5.741,933
362699,5.429,42
1105371,0.0,0
296137,6.2,68
89295,5.7,7
41817,5.6,102
1387421,0.0,0
879497,4.8,6
84338,5.848,89
8699,6.7,4479
9571,7.316,2211
1290731,0.0,0
174626,5.0,1
51847,5.2,16
6076,6.107,396
121473,0.0,0
16131,6.034,133
1085501,0.0,0
10263,5.257,282
67198,6.529,35
45772,5.898,2042
1211472,7.002,514
57212,7.3,3608
416986,1.0,1
589846,0.0,0
622341,4.7,3
145745,6.9,9
61752,4.979,119
850992,2.0,1
530382,6.174,1553
40955,5.741,54
5994,6.812,2143
100557,4.7,19
533048,5.7,33
1177583,0.0,0
9828,6.242,450
297608,6.544,1429
795514,7.509,1275
227195,4.2,5
1368487,8.75,6
340315,6.837,52
45225,5.8,100
9381,5.663,2215
500259,7.142,144
267458,5.036,14
93745,5.3,6
501190,5.8,28
576,7.588,1294
10339,7.043,457
988283,2.667,3
1279229,6.361,36
1029524,0.0,0
21291,6.4,110
501599,4.2,5
231014,7.7,10
41857,6.5,120
31555,6.493,74
27896,3.9,11
13430,7.7,46
713607,2.5,2
49021,6.264,2269
80188,6.3,144
516849,6.0,1
565388,6.4,26
482416,9.0,2
309781,0.0,0
856404,0.0,0
249799,4.125,8
136089,5.8,2
329496,3.9,16
655355,6.319,69
966736,0.0,0
534102,0.0,0
17806,5.3,36
14407,4.54,25
85350,7.5,5434
52726,6.7,54
17015,7.1,140
9506,6.157,3369
916588,0.0,0
27870,6.8,26
56821,5.393,42
478809,7.0,1
1196943,6.91,50
218836,6.178,908
480681,5.402,61
930600,5.976,528
22599,6.916,314
956685,0.0,0
481623,2.25,4
170274,0.0,0
9312,5.874,2461
1405,7.314,196
342394,2.0,1
12159,7.199,2437
1251236,7.0,1
314,4.622,3525
428045,6.1,534
565379,6.2,25
62943,0.0,0
1546,6.17,256
18771,6.5,124
1206456,0.0,0
270400,7.1,476
13742,5.741,378
13538,5.2,120
1304039,0.0,0
1495723,7.401,71
108439,3.375,8
724108,7.4,16
440471,5.167,1529
1372555,0.0,0
296315,6.0,10
60747,5.706,1712
983224,6.0,18
690,7.271,553
1262426,8.1,12
488179,0.0,0
974349,0.0,0
133121,6.893,974
877269,6.235,1392
254904,6.106,1573
43006,6.7,20
432788,5.333,6
637324,0.0,0
51044,6.1,91
357314,5.3,3
14804,7.4,84
750638,10.0,1
396371,7.2,3945
24194,5.7,210
1081332,0.0,0
1002161,6.167,6
568620,6.455,1682
34796,7.4,102
364540,6.063,126
434,6.8,53
1242404,6.38,233
882159,0.0,0
581387,6.839,616
90922,6.6,10
187916,6.1,5
605928,8.5,14
58789,4.5,71
9947,5.047,2607
266698,6.0,1
5693,7.031,573
25447,5.3,58
79648,6.0,1
12410,6.1,159
11855,6.059,203
901383,6.0,1
2405,8.203,219
98894,4.333,15
1128692,5.0,1
845404,6.8,136
408033,6.349,644
347969,5.224,1494
214643,2.0,1
1167271,6.339,258
630594,0.0,0
85160,5.259,87
4836,6.911,2310
256040,7.518,904
22230,6.786,139
244043,5.6,5
300799,5.0,1
48892,4.55,10
10860,7.2,707
35987,6.842,142
38051,5.182,33
243688,5.2,2365
647745,5.6,92
385319,0.0,0
41472,5.598,51
1215353,0.0,0
303903,6.649,194
11497,6.808,1111
1144577,4.4,5
1021290,0.0,0
1432899,0.0,0
45118,1.7,3
624794,6.0,5
82,6.022,1916
1142451,0.0,0
9350,6.517,2576
502345,6.9,67
16085,7.2,417
579,6.037,2078
296264,7.3,13
1125927,0.0,0
331568,6.7,6
286483,6.8,3
289426,5.9,14
76656,4.48,25
344120,5.5,108
25212,6.1,36
21778,6.3,1235
491303,6.9,108
521777,6.838,1977
78369,3.2,12
430040,5.683,1063
263109,7.0,1485
18989,6.07,82
843617,6.078,303
1211442,6.9,33
1360829,7.5,2
369924,6.2,5
13185,6.29,193
917529,0.0,0
567811,7.626,210
386861,5.4,19
9289,7.6,998
630474,5.6,5
20017,6.676,91
513427,6.064,102
354642,3.0,3
4031,6.7,484
672050,0.0,0
61225,5.588,164
47916,8.2,143
700199,5.8,6
4556,6.3,75
421443,4.9,90
446,7.4,31
171026,7.2,4
62943,0.0,0
1206456,0.0,0
270400,7.1,476
28891,5.8,92
122557,4.0,2
726429,6.321,265
522241,7.03,1290
1429744,6.629,232
171274,6.542,2666
1368677,0.0,0
645886,7.414,1985
451306,7.286,7
1032472,7.35,107
487045,5.704,49
17158,5.3,66
642647,8.0,2
72636,3.8,5
32222,5.6,9
1181539,0.0,0
654896,5.9,17
127711,4.1,11
372453,6.0,2
18276,5.7,131
705433,0.0,0
469275,5.0,3
464267,6.5,1
116776,6.691,299
758866,7.4,1451
936,6.845,1152
257853,3.545,11
129674,6.0,2
13468,6.033,76
63771,7.2,14
720026,5.1,237
1635521,0.0,0
16562,7.187,391
1113120,6.636,92
98025,4.8,59
1512927,0.0,0
386890,4.2,8
10871,6.01,249
142093,6.1,32
101731,6.995,438
19265,7.077,1822
994246,0.0,0
30924,5.758,262
732498,5.6,17
387843,6.0,1
1415,5.781,192
401164,5.5,19
41216,6.821,2426
328425,6.7,3431
643707,0.0,0
262504,6.104,6891
1061030,2.0,1
402737,4.7,6
1140692,6.295,61
371491,3.4,5
339547,5.521,634
339547,5.521,634
360321,3.6,14
1214420,0.0,0
87516,5.914,2086
135333,7.1,8
685274,7.2,139
431580,7.5,2150
406563,6.256,3088
82682,6.377,4182
1264805,7.5,2
352986,7.0,1
4512,7.057,2706
49102,6.9,11
1504156,7.0,1
659517,0.0,0
373758,7.1,6
100024,5.342,38
242483,0.0,0
47749,3.967,30
36517,5.7,3
60540,5.43,115
51986,5.26,50
729248,3.0,1
1261501,6.228,423
341964,0.0,0
944782,7.0,3
172,5.733,1277
1360829,7.5,2
58462,4.885,48
644786,0.0,0
457308,6.7,113
585245,7.155,1797
957304,5.5,548
393221,0.0,0
232453,2.667,3
26564,7.495,274
693401,0.0,0
20502,4.598,41
12105,7.19,540
256422,5.6,5
9728,5.887,1571
113024,4.5,2
333928,1.0,2
197796,6.2,2139
1284637,9.5,1
533642,5.965,2021
419459,6.1,93
9493,6.04,2450
80,7.8,3709
849509,4.979,24
569578,4.455,11
136881,4.4,20
372443,4.7,11
19899,5.551,2063
132363,7.329,2986
1004290,5.8,5
398498,0.0,0
10784,7.4,952
510334,4.214,7
118903,2.0,3
1339772,6.8,8
60412,3.625,12
19575,4.636,22
8583,7.033,291
289434,4.3,15
351454,6.279,276
314102,7.5,1
150405,3.0,6
628922,6.1,194
912908,7.174,977
1011033,0.0,0
9794,5.599,685
72331,5.763,3501
1081597,3.0,5
113024,4.5,2
167073,7.31,3220
390253,6.302,111
9281,7.095,1839
28891,5.8,92
1276086,6.111,9
396644,5.0,2
214418,6.261,46
12519,5.598,164
8697,7.121,952
650743,6.4,23
4964,6.305,4183
41817,5.6,102
600335,6.6,92
567189,6.938,2625
37190,4.2,56
365620,6.373,1209
34796,7.4,102
1361292,5.8,133
522,7.485,2472
632856,6.864,737
9746,6.793,480
1245347,7.25,98
262551,6.792,1993
348746,5.0,11
1020386,3.0,2
184314,6.499,1300
113398,5.8,20
687885,4.4,5
490033,5.4,139
367564,7.0,1
343981,6.3,70
21026,5.567,15
10647,7.36,1952
755198,4.5,2
16214,6.29,136
253310,5.469,473
9620,6.219,1970
843617,6.078,303
14484,4.815,89
987200,0.0,0
44946,5.6,64
36068,6.48,50
232453,2.667,3
10083,6.86,781
1410,6.0,626
1127227,5.857,14
280196,0.0,0
80205,4.182,11
116521,2.9,9
94353,5.3,15
290864,6.8,506
282594,0.0,0
508138,6.029,332
473334,7.1,56
1084044,4.0,1
26641,5.7,31
13105,6.5,339
876076,0.0,0
709631,6.437,1020
20017,6.676,91
1171612,7.0,3
1029445,4.143,7
1280518,5.167,6
162426,0.0,0
8923,7.276,2517
18614,7.036,70
1000173,5.919,43
90532,7.4,6
203555,5.9,5
1255651,0.0,0
412215,1.0,1
143049,6.038,386
123747,8.0,1
767825,6.677,182
205775,6.8,4293
486164,3.7,10
56906,5.8,363
29014,6.9,42
11834,6.005,307
1094403,5.51,156
978938,5.792,12
9626,5.4,918
58925,7.194,279
425499,0.0,0
864101,7.493,400
105588,4.814,43
903912,0.0,0
281394,7.8,4
1401403,0.0,0
269259,6.0,1
94502,3.6,13
87022,6.8,8
15978,3.8,12
106763,5.8,5
603808,0.0,0
12096,5.854,2068
46422,7.4,13
31015,5.4,43
78480,7.172,341
713380,1.0,2
59902,4.3,36
72358,6.097,1382
20348,6.672,192
18501,5.692,2563
1913,7.57,990
21915,5.256,124
882575,6.7,3
375256,9.5,1
458991,7.23,63
507654,6.75,8
68797,7.5,104
826749,5.657,363
440471,5.167,1529
495629,4.7,3
36517,5.7,3
24752,7.01,727
362057,5.118,322
22585,4.7,41
1369965,0.0,0
1144846,0.0,0
277834,7.564,13553
567811,7.626,210
15999,7.654,767
14534,7.3,728
1155828,7.444,329
1255651,0.0,0
816614,6.69,29
143049,6.038,386
123747,8.0,1
767825,6.677,182
486164,3.7,10
56906,5.8,363
29014,6.9,42
11834,6.005,307
1094403,5.51,156
978938,5.792,12
9626,5.4,918
58925,7.194,279
864101,7.493,400
105588,4.814,43
903912,0.0,0
281394,7.8,4
94502,3.6,13
87022,6.8,8
15978,3.8,12
429755,0.0,0
911916,0.0,0
244151,7.0,6
1155089,7.277,390
27322,7.3,72
960082,6.0,1
1114035,0.0,0
33322,6.4,68
4614,6.363,1901
776697,0.0,0
669803,7.0,2
107956,0.0,0
1021290,0.0,0
1000092,7.5,12
524251,6.988,1600
79779,7.029,52
1189126,0.0,0
86758,5.0,4
81796,5.939,1948
181574,8.1,15
1170944,6.682,99
258651,6.706,17
285404,0.0,0
352506,7.0,2
10778,7.511,1714
618323,0.0,0
13528,7.526,553
16700,5.581,62
1029235,5.906,393
423230,0.0,0
1071815,6.015,133
13249,6.41,615
303854,5.6,23
24238,7.871,2201
79159,6.281,16
1656,6.12,3041
1400244,6.5,4
269135,5.2,4
331326,3.0,5
256422,5.6,5
1185919,0.0,0
521011,4.0,2
700701,0.0,0
289072,0.0,0
817,6.299,3598
127521,6.258,392
1418302,3.0,1
558988,0.0,0
311170,2.6,10
997955,5.8,9
956262,4.806,180
248611,6.352,169
11045,5.559,1143
1170944,6.682,99
235085,4.9,14
285404,0.0,0
352506,7.0,2
10778,7.511,1714
618323,0.0,0
13528,7.526,553
421561,3.333,3
1398655,0.0,0
846002,0.0,0
449562,6.192,2652
87321,5.8,84
435901,5.438,32
248643,4.2,5
118512,6.1,25
383687,2.0,1
16324,5.5,73
19,8.096,3039
764517,6.351,47
79934,7.239,186
637645,7.0,3
658795,1.2,4
26041,5.7,18
7453,6.68,4148
644786,0.0,0
205466,3.742,31
127533,7.529,885
16576,6.244,39
13560,6.088,108
9728,5.887,1571
914,8.285,3624
707011,5.5,14
191145,6.5,32
39478,4.15,20
1255832,0.0,0
934287,7.228,173
122019,8.7,202
60705,6.5,4
121895,7.118,17
173561,3.5,11
1177593,0.0,0
9346,6.592,1421
29244,6.731,201
17336,6.0,748
12536,4.497,1355
505262,7.883,1084
648579,6.783,2392
51123,4.8,3
597233,5.273,132
373758,7.1,6
1162768,6.0,1
845956,7.2,4
168488,5.2,4
18939,6.993,150
60412,3.625,12
962782,5.9,12
159164,6.4,14
28966,7.206,313
210860,5.518,2732
119603,7.0,1
347203,9.0,1
175112,7.0,1054
80035,5.592,2433
11199,5.967,2412
1075334,7.135,115
34929,6.761,69
216580,6.64,215
418016,0.0,0
13257,5.043,474
1329595,0.0,0
158949,4.111,9
1120874,0.0,0
612895,7.5,2
128203,5.912,34
1258405,0.0,0
1138749,6.2,103
814889,6.082,554
299618,4.0,13
238384,2.5,4
10466,6.5,1214
3767,7.5,634
614488,6.93,362
66489,6.3,52
20760,6.683,1605
367724,0.0,0
305474,5.0,1
702699,6.5,21
702699,6.5,21
1483,5.918,340
285410,5.0,1
521376,0.0,0
85765,5.9,36
57001,2.0,1
411873,5.877,640
116861,5.114,22
9671,6.43,2064
9542,6.956,1019
598810,0.0,0
325348,6.395,2600
574317,0.0,0
551591,6.2,17
2640,7.271,1836
498366,4.2,5
1389158,6.807,57
397852,5.498,260
135056,4.9,8
149871,8.093,1932
67753,6.9,51
48624,6.0,114
10660,6.711,895
1354067,0.0,0
790156,0.0,0
243831,3.1,4
556694,6.879,1618
85420,5.952,21
19629,5.109,23
464198,6.618,38
322838,6.5,2
102121,4.6,4
1858,6.822,12004
10225,6.252,1315
398103,10.0,1
1368591,0.0,0
632727,5.198,1599
4518,7.2,1475
916728,6.173,222
1393382,4.839,62
1393382,4.839,62
26286,6.7,116
452981,6.0,6
888268,6.125,24
1461294,0.0,0
437626,5.871,420
43267,7.0,41
173267,7.091,11
41553,5.763,19
924902,4.7,3
658569,0.0,0
49679,5.228,79
45740,5.2,20
27380,4.0,83
268513,7.0,1
22824,6.335,1844
447335,6.1,175
159164,6.4,14
1120558,8.2,53
1312297,0.0,0
412209,6.1,243
894104,0.0,0
1226643,7.0,2
505981,0.0,0
653708,6.729,120
114961,5.3,41
458662,3.0,2
1216737,0.0,0
953233,5.4,118
417261,7.593,1352
331393,7.029,35
83389,7.5,1905
575094,6.166,250
568465,0.0,0
213390,3.833,6
656279,6.8,13
451143,6.0,2
458991,7.23,63
1385185,7.0,5
568461,5.6,7
568461,5.6,7
861255,5.8,5
527636,4.714,7
399222,5.4,7
13815,7.2,227
46958,5.3,10
1422013,7.0,1
232047,7.6,5
334311,6.667,3
1247597,6.859,46
9208,6.06,1629
997526,0.0,0
68797,7.5,104
393174,3.0,2
84734,5.9,17
544768,0.0,0
1383330,0.0,0
962782,5.9,12
1523,7.415,2309
146322,6.6,19
10139,7.217,2359
455223,0.0,0
1096531,5.0,1
1549629,0.0,0
7214,7.57,3208
518168,5.0,1
975824,0.0,0
413600,4.667,15
366092,0.0,0
499124,0.0,0
123992,3.2,5
9454,7.4,1545
1151039,6.762,470
5072,6.279,654
28715,6.193,119
1319614,7.0,2
56705,5.3,101
621749,6.586,304
1354627,7.015,99
16257,6.04,25
201447,6.2,17
165016,4.4,10
712024,8.0,1
1400940,0.0,0
322334,6.0,1
1162768,6.0,1
407426,0.0,0
144183,7.5,2
1425252,4.5,2
1288828,0.0,0
9568,5.529,326
526811,5.644,111
10312,7.3,3396
3,7.262,434
39352,4.643,14
223746,3.75,4
402897,7.019,2086
607979,0.0,0
1027073,6.5,564
10704,4.2,68
502145,5.597,31
243,7.13,2143
1179521,5.8,16
785577,5.0,1
925636,5.0,1
305435,1.0,2
26191,6.8,83
287948,5.517,1578
68543,4.0,3
292081,6.5,30
663060,2.0,1
160035,5.0,14
526,6.996,1231
78045,6.2,19
1429744,6.629,232
299438,5.9,119
68569,6.2,58
1183886,5.5,3
978372,2.0,1
272252,0.0,0
266856,7.834,10993
26191,6.8,83
287948,5.517,1578
68543,4.0,3
292081,6.5,30
663060,2.0,1
160035,5.0,14
526,6.996,1231
78045,6.2,19
1429744,6.629,232
299438,5.9,119
68569,6.2,58
1183886,5.5,3
978372,2.0,1
272252,0.0,0
1230085,5.708,65
11450,7.255,964
262879,6.9,12
186929,6.484,347
65100,5.3,10
604782,5.733,30
31665,5.854,41
222953,4.692,13
300940,6.3,11
419916,6.3,33
397420,3.857,7
1411810,2.0,1
365017,0.0,0
5279,6.814,1207
305440,10.0,1
42834,5.9,16
62214,7.0,3568
288889,5.0,16
485296,6.3,215
21191,7.603,747
11797,7.0,1513
138155,6.0,10
133805,6.044,4666
985892,4.2,4
90760,5.0,3
1450539,0.0,0
776717,6.098,97
78982,0.0,0
160697,4.829,41
1287336,0.0,0
1168577,0.0,0
456596,0.0,0
419680,6.306,2692
1101196,0.0,0
891815,4.0,3
583083,7.613,5105
235807,7.0,9
1448938,5.3,22
662935,0.0,0
262840,5.196,227
1996,5.76,4439
469211,5.9,12
14464,5.684,95
1215162,6.718,163
6522,6.7,852
1262426,8.1,12
375772,7.0,2
127445,5.563,16
127533,7.529,885
393798,4.0,1
1223844,0.0,0
1024989,0.0,0
1496147,8.0,1
305474,5.0,1
210584,8.0,1
364439,6.3,3
1354067,0.0,0
705559,4.3,9
4806,6.107,2138
1264573,6.264,36
726773,2.0,2
34813,6.248,1926
643437,5.6,13
398103,10.0,1
11051,7.205,1164
539756,0.0,0
365222,7.03,1890
176715,7.0,1
27735,5.288,52
1534395,0.0,0
1182881,8.4,8
547514,5.0,2
235085,4.9,14
139671,4.083,6
632076,4.96,25
10784,7.4,952
798021,6.398,761
8740,7.4,779
82525,6.35,2250
1152588,0.0,0
495953,0.0,0
589861,5.5,16
376986,6.0,1
270879,5.2,15
100830,6.053,215
696905,2.7,3
10997,7.914,660
805,7.82,4282
4192,7.144,880
1109255,6.705,713
146886,6.176,17
464009,0.0,0
1366841,0.0,0
1059128,6.6,481
429209,0.0,0
328737,4.2,12
202960,5.915,65
1005689,0.0,0
312804,6.6,125
33440,5.2,3
14325,7.119,278
695932,7.706,107
315758,0.0,0
504,7.209,2486
168903,6.9,394
168647,7.0,2
11561,6.869,829
398222,4.5,4
1094481,4.4,5
136231,5.05,30
1230085,5.708,65
862965,6.68,965
598810,0.0,0
57059,6.2,103
665135,7.7,101
305440,10.0,1
796524,0.0,0
