Release_year,Runtime,Language,Adult,Vote_average
2012.0,90,en,0,4.689
1992.0,120,en,0,2.0
2000.0,89,en,0,5.9
2010.0,86,en,0,4.205
2019.0,95,en,0,6.57
2011.0,96,fr,0,5.335
2021.0,127,en,0,6.745
2004.0,88,it,0,3.0
2008.0,15,it,0,0.0
2024.0,111,no,0,6.9
2014.0,118,en,0,6.247
2019.0,104,fr,0,7.569
2003.0,105,en,0,6.303
1980.0,104,en,0,6.0
2015.0,96,en,0,5.901
1972.0,120,it,0,7.225
2025.0,90,en,0,5.846
2001.0,146,ja,0,7.4
1962.0,89,en,0,6.5
1975.0,72,tr,0,0.0
2024.0,110,ca,0,7.407
2015.0,77,en,0,5.0
2018.0,12,tl,0,8.0
2015.0,87,de,0,6.0
2019.0,91,ms,0,0.0
2016.0,14,en,0,0.0
2009.0,86,en,0,6.071
1949.0,121,en,0,7.4
1987.0,100,en,0,7.0
2003.0,116,en,0,5.726
2024.0,14,sv,0,0.0
2024.0,84,en,0,6.5
2023.0,110,tl,0,4.9
2003.0,96,en,0,5.2
2006.0,123,en,0,5.4
1995.0,90,en,0,10.0
2013.0,94,en,0,5.663
2022.0,105,en,0,7.176
1999.0,88,zh,0,5.0
1994.0,80,en,0,5.0
2005.0,144,en,0,7.569
2000.0,87,fr,0,6.2
1980.0,87,pl,0,7.2
1974.0,94,sh,0,6.3
1962.0,106,fi,0,6.8
2025.0,100,en,0,7.25
1997.0,121,en,0,6.182
1986.0,110,en,0,5.4
2011.0,146,te,0,6.529
2025.0,100,en,0,6.448
2006.0,12,en,0,0.0
2015.0,14,en,0,5.8
2024.0,10,en,0,0.0
2024.0,131,ml,0,1.0
1997.0,115,en,0,5.0
2003.0,101,en,0,6.575
2019.0,113,en,0,8.132
1994.0,432,hu,0,8.1
2014.0,149,en,0,6.542
2001.0,50,hu,0,0.0
1995.0,102,en,0,6.45
2022.0,117,en,0,7.284
2013.0,132,en,0,7.329
1997.0,86,en,0,5.105
2011.0,105,nl,0,5.961
1987.0,111,de,0,6.876
2022.0,104,no,0,5.306
2024.0,89,en,0,6.8
2013.0,15,fr,0,0.0
2024.0,103,en,0,6.135
1991.0,100,en,0,4.806
2024.0,88,en,0,7.1
2006.0,94,ja,0,0.0
1997.0,69,en,0,5.6
2002.0,90,ja,0,3.0
1997.0,95,en,0,3.222
1998.0,170,it,0,8.245
2020.0,97,sv,0,5.88
2025.0,101,pt,0,8.2
2015.0,86,en,0,5.118
1971.0,89,en,0,7.4
1977.0,94,en,0,2.0
2020.0,90,en,0,0.0
2019.0,144,hi,0,4.667
2022.0,110,fr,0,3.944
1986.0,180,en,0,0.0
1991.0,107,en,0,6.015
2005.0,118,zh,0,6.418
1933.0,20,en,0,2.0
1998.0,88,en,0,3.333
1944.0,8,en,0,7.0
2012.0,73,ja,0,6.457
2002.0,106,nl,0,4.9
2017.0,95,es,0,5.818
1969.0,111,en,0,6.652
2024.0,90,en,0,5.1
1956.0,7,en,0,6.4
2004.0,98,de,0,6.8
2022.0,103,es,0,5.405
2024.0,132,en,0,6.8
1971.0,76,en,0,3.8
2017.0,90,en,0,5.704
2011.0,186,ro,0,5.684
2022.0,132,de,0,7.438
1993.0,72,en,0,2.0
2016.0,93,es,0,6.079
1979.0,103,fr,0,5.914
1998.0,145,hi,0,5.0
2005.0,98,en,0,5.257
2003.0,101,en,0,3.0
2022.0,99,tl,0,4.9
2008.0,94,en,0,5.391
2021.0,96,en,0,5.2
2002.0,74,en,0,1.0
1944.0,102,en,0,5.594
2015.0,134,fr,0,6.451
2012.0,87,en,0,7.0
2012.0,150,ja,0,0.0
1958.0,100,de,0,6.3
2024.0,93,en,0,5.786
2019.0,78,es,0,5.6
2023.0,109,ru,0,6.155
1994.0,90,de,0,4.0
2020.0,9,en,0,0.0
2019.0,72,en,0,4.0
2024.0,118,en,0,0.0
2025.0,140,ta,0,5.938
1995.0,109,en,0,5.441
2011.0,80,en,0,4.7
2004.0,122,zh,0,7.1
2004.0,90,en,0,6.0
2019.0,55,en,0,0.0
2022.0,89,en,0,5.494
1945.0,135,en,0,6.5
1995.0,106,zh,0,6.821
1983.0,75,en,0,0.0
2020.0,80,en,0,4.0
1998.0,91,en,0,4.7
1973.0,87,en,0,6.869
1977.0,175,en,0,7.212
1998.0,104,en,0,6.8
1959.0,100,en,0,0.0
2007.0,90,en,0,4.4
2019.0,81,en,0,1.0
2023.0,9,en,0,7.445
2017.0,96,nl,0,5.0
2005.0,90,en,0,2.7
1998.0,85,en,0,5.716
2025.0,17,el,0,0.0
2011.0,120,en,0,5.7
2011.0,91,en,0,4.1
2000.0,118,en,0,7.3
2006.0,95,pt,0,6.0
2005.0,105,en,0,5.181
1987.0,86,en,0,4.909
1978.0,110,en,0,6.279
2022.0,126,en,0,6.682
2015.0,15,pt,0,5.0
2009.0,101,en,0,5.816
2018.0,10,en,0,7.5
2007.0,137,ta,0,0.0
1971.0,111,it,0,6.818
2009.0,104,en,0,6.317
2018.0,99,en,0,5.3
2003.0,86,en,0,6.44
2011.0,116,en,0,5.814
1985.0,91,en,0,7.2
1985.0,123,hi,0,0.0
2022.0,120,si,0,0.0
2024.0,90,en,0,5.658
2011.0,113,ko,0,5.1
2020.0,109,fi,0,5.7
2011.0,20,en,0,7.0
2025.0,91,it,0,6.125
2025.0,124,en,0,6.7
1989.0,91,en,0,7.091
1998.0,104,en,0,6.562
2001.0,16,en,0,1.0
2022.0,131,en,0,7.29
1984.0,121,en,0,5.7
1981.0,96,el,0,4.763
2024.0,86,fr,0,5.1
2018.0,100,ga,0,5.9
1996.0,127,hi,0,0.0
2023.0,88,ja,0,6.667
1968.0,176,en,0,6.9
1975.0,117,en,0,6.682
2022.0,168,kn,0,7.443
2023.0,99,es,0,7.6
2024.0,100,es,0,10.0
2012.0,94,ja,0,5.3
1986.0,96,tr,0,7.35
2012.0,96,ja,0,7.2
2017.0,93,en,0,5.7
2017.0,89,en,0,6.2
2012.0,116,en,0,6.2
2000.0,86,en,0,6.912
2022.0,80,en,0,5.8
2025.0,72,tl,0,7.8
2010.0,96,pl,0,4.333
2016.0,87,en,0,5.6
2017.0,105,fr,0,5.741
2019.0,102,en,0,5.456
2023.0,75,en,0,3.958
1996.0,125,es,0,7.472
2009.0,89,en,0,5.1
2019.0,92,en,0,5.871
2005.0,90,en,0,5.109
2018.0,99,de,0,6.4
2015.0,191,fr,0,8.5
1930.0,114,fr,0,1.0
2017.0,111,fr,0,5.4
2013.0,83,en,0,5.2
2021.0,97,el,0,4.0
2025.0,88,en,0,4.9
1997.0,87,zh,0,5.0
2023.0,111,tl,0,4.583
2005.0,148,ml,0,0.0
2004.0,150,hi,0,6.662
1942.0,73,en,0,6.9
2019.0,105,ja,0,7.907
2006.0,145,es,0,5.9
2013.0,73,en,0,3.333
2015.0,13,el,0,9.5
1973.0,105,en,0,6.0
1934.0,84,en,0,5.9
2007.0,89,en,0,5.57
2019.0,19,fr,0,6.75
2022.0,122,en,0,4.944
2021.0,82,ja,0,5.8
2025.0,93,en,0,5.943
1954.0,147,ur,0,8.0
2012.0,100,tl,0,6.1
2020.0,129,ru,0,6.863
1995.0,104,en,0,7.244
1997.0,102,it,0,0.0
1999.0,131,hi,0,5.575
2009.0,88,no,0,5.979
1996.0,99,fr,0,6.665
2014.0,85,en,0,4.2
2018.0,97,en,0,6.53
2011.0,68,es,0,0.0
2008.0,110,en,0,6.202
2017.0,108,ko,0,7.886
1989.0,97,en,0,3.5
2025.0,128,en,0,6.4
1998.0,100,en,0,5.4
1963.0,95,sv,0,0.0
2006.0,151,hi,0,4.857
2015.0,14,en,0,3.7
2014.0,103,fi,0,6.6
2017.0,88,en,0,5.6
2018.0,112,en,0,5.2
1985.0,86,en,0,3.406
2007.0,90,en,0,5.981
2010.0,83,en,0,6.53
1958.0,95,fi,0,4.7
2022.0,114,de,0,6.087
2009.0,105,en,0,6.482
2021.0,114,en,0,7.788
1999.0,117,en,0,5.6
1971.0,50,en,0,0.0
2005.0,94,en,0,4.428
2008.0,3,en,0,5.867
1974.0,132,en,0,6.0
1982.0,64,en,0,5.3
1999.0,107,en,0,7.611
2016.0,120,ja,0,7.2
1977.0,115,sv,0,4.571
1951.0,98,en,0,5.9
2009.0,90,en,0,6.29
1989.0,89,en,0,5.42
1997.0,112,ja,0,7.516
1996.0,48,sv,0,5.321
2011.0,11,en,0,4.0
2004.0,98,fr,0,5.743
2012.0,192,en,0,5.875
1994.0,96,en,0,3.654
1987.0,115,en,0,5.6
2008.0,141,en,0,7.58
1972.0,86,de,0,4.7
1946.0,99,sv,0,0.0
2002.0,92,en,0,3.0
1985.0,109,en,0,5.3
2024.0,92,it,0,7.5
2024.0,103,ru,0,7.053
2012.0,95,en,0,4.341
2004.0,90,en,0,5.538
1987.0,32,en,0,6.5
1968.0,155,en,0,7.2
2025.0,14,it,0,0.0
1996.0,7,en,0,0.0
1950.0,61,en,0,4.0
1972.0,93,en,0,5.451
2023.0,99,en,0,6.9
1974.0,93,en,0,7.246
1978.0,50,zh,0,0.0
1978.0,134,en,0,6.839
2024.0,105,sv,0,6.2
2004.0,85,pt,0,5.6
2019.0,18,ga,0,6.0
2022.0,66,ko,0,7.0
2024.0,115,ar,0,6.111
2012.0,201,ja,0,6.5
2016.0,133,en,0,7.064
2014.0,138,ml,0,4.7
2018.0,141,en,0,6.845
2005.0,136,en,0,7.57
2015.0,6,en,0,8.1
2018.0,85,en,0,0.0
2008.0,115,no,0,7.1
2010.0,105,en,0,6.529
2020.0,14,en,0,8.0
1995.0,88,en,0,6.3
2016.0,98,en,0,4.7
2019.0,99,en,0,5.822
2019.0,108,fr,0,7.247
2017.0,100,en,0,7.638
1962.0,79,ja,0,0.0
1987.0,112,en,0,6.343
2018.0,85,en,0,5.0
2021.0,105,en,0,6.931
1986.0,89,en,0,4.833
1985.0,43,ja,0,4.77
2014.0,103,ja,0,7.9
2017.0,100,es,0,7.0
2024.0,87,id,0,5.0
2012.0,100,en,0,5.342
2004.0,90,fi,0,5.2
2010.0,100,en,0,5.6
2005.0,101,sv,0,5.5
2025.0,112,en,0,6.167
2014.0,106,en,0,7.1
2012.0,95,en,0,5.934
1918.0,50,en,0,0.0
1989.0,110,en,0,5.6
1993.0,83,en,0,4.2
2020.0,140,ja,0,8.292
1954.0,115,en,0,4.0
2006.0,114,en,0,4.983
2005.0,84,en,0,4.885
2009.0,125,en,0,6.1
2022.0,86,en,0,0.0
1983.0,150,hi,0,9.5
2018.0,102,en,0,5.628
2004.0,167,te,0,6.467
2019.0,84,en,0,6.754
2000.0,90,is,0,0.0
2018.0,100,et,0,6.9
2009.0,111,en,0,6.614
2005.0,95,en,0,4.3
1991.0,150,en,0,0.0
2018.0,29,fr,0,0.0
1983.0,94,en,0,7.0
2005.0,96,en,0,7.164
2019.0,136,en,0,5.835
2008.0,112,fr,0,6.3
2020.0,73,en,0,5.0
2007.0,115,en,0,6.083
2000.0,95,en,0,4.273
1975.0,85,tr,0,7.8
2019.0,87,en,0,6.7
1912.0,20,en,0,0.0
1937.0,100,pl,0,6.25
1993.0,94,en,0,5.881
2009.0,92,en,0,5.6
1983.0,93,no,0,6.5
2025.0,127,ja,0,7.458
1924.0,50,en,0,0.0
1993.0,97,en,0,7.487
2024.0,98,en,0,6.231
2022.0,95,ja,0,6.2
2006.0,25,sv,0,0.0
2002.0,176,en,0,6.8
2019.0,110,en,0,6.471
1999.0,90,it,0,5.268
2014.0,86,en,0,4.4
1986.0,77,tr,0,4.0
2010.0,87,no,0,6.2
2007.0,110,en,0,6.727
2005.0,110,da,0,5.9
2010.0,88,en,0,5.418
2016.0,100,es,0,7.548
2013.0,115,en,0,7.451
1989.0,103,en,0,6.257
1940.0,90,sv,0,0.0
2009.0,84,it,0,3.771
2017.0,109,zh,0,5.9
2015.0,105,zh,0,7.03
2016.0,90,en,0,4.723
1966.0,20,it,0,0.0
2022.0,97,en,0,7.0
1976.0,60,en,0,0.0
2020.0,90,en,0,6.5
2014.0,104,en,0,6.461
2022.0,93,fr,0,5.927
2006.0,79,en,0,5.1
2004.0,94,en,0,6.354
1961.0,67,en,0,4.9
1973.0,85,es,0,2.0
2013.0,109,de,0,6.5
1991.0,150,ja,0,0.0
2011.0,104,en,0,6.112
2021.0,85,fr,0,8.5
2019.0,102,en,0,5.3
1999.0,90,de,0,0.0
2024.0,96,en,0,5.739
2014.0,94,en,0,6.53
2010.0,85,fr,0,4.3
2017.0,98,fr,0,7.5
1998.0,124,en,0,6.8
2008.0,100,hu,0,5.7
2000.0,115,ja,0,7.119
2025.0,10,en,0,0.0
2022.0,90,en,0,5.2
2015.0,124,en,0,7.161
1955.0,91,en,0,7.273
2008.0,98,en,0,6.683
1984.0,48,en,0,0.0
2015.0,94,en,0,5.18
2006.0,97,no,0,6.265
2001.0,99,en,0,7.322
1997.0,72,en,0,6.228
1990.0,108,it,0,7.2
1990.0,91,en,0,4.7
2025.0,94,id,0,5.7
2008.0,109,en,0,7.537
1992.0,103,en,0,6.3
2008.0,117,en,0,6.546
1998.0,130,en,0,5.437
2023.0,100,en,0,6.478
2016.0,97,en,0,6.44
1957.0,116,en,0,8.219
1992.0,90,en,0,5.58
2013.0,126,en,0,6.285
2019.0,84,ja,0,6.2
2025.0,108,en,0,6.419
2014.0,85,ko,0,4.0
1994.0,110,it,0,5.7
2003.0,92,en,0,6.9
2025.0,90,zh,0,4.6
2021.0,93,en,0,6.62
2016.0,5,de,0,8.0
2010.0,92,en,0,4.186
2006.0,91,en,0,2.333
1994.0,98,en,0,5.598
1922.0,133,en,0,6.398
2021.0,88,en,0,3.7
2009.0,10,nl,0,1.0
1959.0,93,en,0,6.4
1975.0,93,da,0,6.0
1961.0,84,en,0,6.379
1999.0,162,en,0,6.4
2008.0,107,de,0,4.9
2004.0,77,en,0,0.0
2017.0,97,en,0,6.7
1973.0,81,ru,0,5.4
2021.0,99,en,0,7.85
2005.0,128,en,0,5.6
2010.0,82,en,0,5.9
2016.0,167,en,0,7.5
2018.0,91,en,0,6.117
2019.0,92,en,0,7.7
1984.0,95,en,0,3.6
2023.0,87,en,0,3.0
1934.0,7,en,0,6.542
2015.0,81,en,0,5.875
2008.0,112,en,0,6.299
2024.0,113,en,0,6.0
2010.0,35,en,0,7.0
2013.0,90,en,0,5.7
2005.0,113,es,0,6.756
2022.0,10,en,0,0.0
1974.0,122,bn,0,0.0
1918.0,60,en,0,0.0
1988.0,100,en,0,5.4
2010.0,19,ja,0,7.244
2009.0,104,en,0,6.482
2018.0,87,en,0,3.6
2011.0,45,ja,0,5.5
2006.0,180,en,0,6.998
2010.0,89,en,0,7.4
2004.0,156,kn,0,0.0
2015.0,4,en,0,6.085
1975.0,86,pl,0,6.667
2010.0,103,de,0,6.607
1972.0,82,ja,0,7.2
1983.0,91,en,0,6.5
1987.0,125,hi,0,9.5
1987.0,107,en,0,4.5
1997.0,115,en,0,6.524
2005.0,124,en,0,7.359
2018.0,129,en,0,6.49
2016.0,10,en,0,0.0
2024.0,135,en,0,7.625
1975.0,71,sh,0,7.0
1990.0,80,de,0,7.333
2013.0,97,en,0,4.7
2002.0,80,en,0,6.104
1993.0,131,en,0,6.5
2008.0,133,en,0,6.3
2015.0,97,en,0,5.429
1980.0,39,sh,0,0.0
2013.0,2,en,0,6.2
2007.0,90,es,0,5.7
1990.0,100,en,0,5.6
2021.0,7,en,0,4.8
2012.0,105,en,0,5.848
2004.0,95,en,0,6.7
1993.0,102,en,0,7.316
1997.0,65,sl,0,0.0
1982.0,82,en,0,5.0
2007.0,106,pt,0,5.2
2007.0,116,de,0,6.107
1967.0,143,hi,0,0.0
2004.0,108,en,0,6.034
2001.0,34,is,0,0.0
2011.0,84,en,0,5.898
2024.0,94,en,0,7.002
2011.0,146,en,0,7.3
2017.0,75,en,0,1.0
2000.0,96,ja,0,0.0
1985.0,130,fr,0,6.9
1996.0,108,en,0,4.979
2018.0,14,es,0,2.0
2019.0,115,en,0,6.174
1977.0,94,en,0,5.741
2000.0,125,en,0,6.812
1998.0,90,en,0,4.7
2018.0,80,fr,0,5.7
2006.0,85,en,0,6.242
2014.0,90,en,0,6.544
2021.0,96,en,0,7.509
2025.0,115,en,0,8.75
1977.0,96,it,0,6.837
1989.0,100,en,0,5.8
2008.0,101,en,0,5.663
2018.0,123,de,0,7.142
2014.0,105,th,0,5.036
1956.0,85,en,0,5.3
2018.0,19,en,0,5.8
1969.0,145,en,0,7.588
1956.0,115,en,0,7.043
1969.0,45,cs,0,2.667
2025.0,14,hr,0,6.361
2022.0,10,en,0,0.0
1989.0,117,en,0,6.4
2018.0,81,de,0,4.2
1972.0,94,it,0,7.7
1968.0,106,en,0,6.5
1954.0,88,en,0,6.493
2007.0,87,en,0,3.9
2005.0,133,ja,0,7.7
2020.0,61,ko,0,2.5
2011.0,116,en,0,6.264
2010.0,93,en,0,6.3
1996.0,98,pl,0,6.0
1929.0,81,sv,0,9.0
1991.0,85,it,0,0.0
1937.0,118,en,0,4.125
1950.0,100,de,0,5.8
2014.0,102,tr,0,3.9
2019.0,104,en,0,6.319
1982.0,135,hi,0,0.0
2000.0,95,en,0,5.3
2005.0,101,en,0,4.54
2014.0,165,en,0,7.5
1956.0,112,fr,0,6.7
1995.0,104,en,0,7.1
2003.0,106,en,0,6.157
2024.0,84,en,0,0.0
1990.0,47,en,0,6.8
1984.0,100,en,0,5.393
2025.0,161,hi,0,6.91
2014.0,83,en,0,6.178
2018.0,92,no,0,5.402
2024.0,111,en,0,5.976
2001.0,9,en,0,6.916
1950.0,73,en,0,0.0
1924.0,140,en,0,7.314
1998.0,113,en,0,7.199
2004.0,104,en,0,4.622
2019.0,121,ru,0,6.1
2020.0,86,en,0,6.2
2002.0,110,en,0,0.0
2005.0,96,en,0,6.17
2009.0,7,en,0,0.0
2014.0,91,fr,0,7.1
2006.0,94,fr,0,5.741
2007.0,88,en,0,5.2
2025.0,91,tr,0,7.401
1991.0,86,es,0,3.375
2020.0,78,ko,0,7.4
2018.0,93,en,0,5.167
2023.0,104,pa,0,0.0
2014.0,76,it,0,6.0
2012.0,93,en,0,5.706
2022.0,84,en,0,6.0
1959.0,75,fr,0,7.271
2025.0,125,en,0,8.1
1934.0,128,hi,0,0.0
2012.0,100,ja,0,6.893
2022.0,102,en,0,6.235
2014.0,108,en,0,6.106
1962.0,120,en,0,6.7
2016.0,104,is,0,5.333
2017.0,4,en,0,0.0
1954.0,105,en,0,6.1
1983.0,106,fr,0,5.3
2006.0,120,de,0,7.4
2020.0,18,en,0,10.0
2017.0,141,en,0,7.2
1986.0,85,en,0,5.7
2022.0,21,fa,0,0.0
1930.0,88,en,0,7.4
2015.0,77,en,0,6.063
2006.0,98,de,0,6.8
2025.0,92,en,0,6.38
2019.0,128,ko,0,6.839
1953.0,90,it,0,6.6
2012.0,55,ja,0,6.1
2017.0,140,en,0,8.5
1997.0,89,en,0,4.5
2005.0,97,en,0,5.047
1935.0,18,cs,0,6.0
1986.0,114,en,0,7.031
1988.0,93,en,0,5.3
2015.0,178,bn,0,6.0
2008.0,96,en,0,6.1
1998.0,86,en,0,6.059
1995.0,185,en,0,8.203
2023.0,76,en,0,5.0
2022.0,105,en,0,6.8
2016.0,103,fr,0,6.349
2015.0,119,en,0,5.224
2004.0,92,sl,0,2.0
2024.0,101,en,0,6.339
2017.0,96,en,0,0.0
1987.0,85,fr,0,5.259
2004.0,105,en,0,6.911
2015.0,159,te,0,7.518
2000.0,110,en,0,6.786
1949.0,69,en,0,5.6
1953.0,70,en,0,4.55
1989.0,117,en,0,7.2
1955.0,116,fr,0,6.842
2020.0,97,fr,0,5.6
1935.0,68,en,0,0.0
2004.0,115,ja,0,5.598
1995.0,90,en,0,0.0
2014.0,76,ja,0,6.649
1989.0,84,en,0,6.808
2025.0,64,en,0,4.4
1988.0,120,en,0,0.0
2024.0,82,en,0,0.0
2005.0,100,en,0,1.7
2019.0,150,hi,0,6.0
2006.0,132,en,0,6.022
2004.0,165,kn,0,0.0
1993.0,113,en,0,6.517
2023.0,90,en,0,6.9
1978.0,117,en,0,6.037
1964.0,6,en,0,7.3
1989.0,150,ta,0,6.7
2012.0,7,en,0,6.8
2000.0,101,en,0,6.1
2018.0,113,tr,0,6.9
2019.0,90,en,0,6.838
2015.0,85,en,0,7.0
1996.0,123,en,0,6.07
2024.0,105,en,0,6.078
2025.0,96,en,0,6.9
2025.0,35,ja,0,7.5
1989.0,120,sh,0,6.2
2006.0,91,en,0,6.29
1966.0,94,it,0,0.0
2024.0,87,en,0,7.626
2016.0,91,ko,0,5.4
1962.0,178,en,0,7.6
2022.0,85,es,0,5.6
1975.0,103,de,0,6.676
2018.0,115,en,0,6.064
1965.0,61,en,0,3.0
1974.0,117,fr,0,6.7
1968.0,18,en,0,0.0
1992.0,115,en,0,5.588
1990.0,96,es,0,8.2
2018.0,77,ko,0,5.8
2007.0,135,en,0,6.3
2017.0,93,en,0,4.9
2003.0,105,de,0,7.4
1957.0,94,en,0,7.2
2009.0,106,en,0,5.8
1946.0,69,en,0,4.0
2021.0,111,es,0,6.321
2020.0,112,en,0,7.03
2025.0,96,th,0,6.629
2009.0,45,en,0,7.286
2024.0,121,is,0,7.35
2007.0,89,en,0,5.3
2019.0,10,en,0,8.0
1987.0,99,en,0,3.8
2001.0,100,en,0,5.6
1976.0,71,st,0,0.0
2020.0,93,it,0,5.9
2005.0,108,en,0,4.1
2015.0,18,hr,0,6.0
2006.0,91,en,0,5.7
2020.0,3,en,0,0.0
1990.0,97,en,0,5.0
1956.0,95,it,0,6.5
1988.0,48,ja,0,6.691
2021.0,179,ja,0,7.4
1963.0,115,en,0,6.845
1999.0,28,it,0,3.545
1970.0,63,en,0,6.0
2004.0,95,en,0,6.033
1943.0,109,fr,0,7.2
2020.0,93,en,0,5.1
1992.0,101,en,0,7.187
2024.0,100,da,0,6.636
1975.0,82,it,0,4.8
2016.0,82,en,0,4.2
1997.0,118,en,0,6.01
2005.0,98,ko,0,6.1
2012.0,109,en,0,6.995
1985.0,96,ja,0,0.0
1980.0,102,en,0,5.758
2020.0,118,en,0,5.6
2003.0,98,en,0,5.781
2010.0,97,en,0,6.821
2015.0,108,en,0,6.7
2016.0,22,en,0,0.0
2016.0,120,en,0,6.104
2021.0,87,en,0,2.0
2016.0,103,en,0,4.7
2023.0,101,en,0,6.295
1972.0,90,es,0,3.4
2016.0,87,en,0,5.521
2015.0,92,en,0,3.6
2013.0,104,en,0,5.914
1966.0,113,sv,0,7.1
2021.0,96,ja,0,7.2
2019.0,97,en,0,7.5
2018.0,103,en,0,6.256
2013.0,113,en,0,6.377
2025.0,115,ko,0,7.5
2014.0,8,en,0,7.0
2007.0,160,en,0,7.057
1975.0,29,pl,0,6.9
2025.0,116,id,0,7.0
1995.0,132,ml,0,0.0
2015.0,127,id,0,7.1
1962.0,89,en,0,0.0
1987.0,90,en,0,3.967
1963.0,69,en,0,5.7
2012.0,98,en,0,5.43
2001.0,100,en,0,5.26
2022.0,108,lt,0,7.0
1989.0,106,en,0,5.733
1986.0,87,el,0,0.0
2017.0,110,en,0,6.7
2021.0,96,en,0,7.155
2024.0,84,en,0,5.5
1973.0,93,en,0,0.0
2012.0,82,tl,0,2.667
1995.0,120,en,0,7.495
2017.0,21,en,0,0.0
2004.0,87,es,0,4.598
1968.0,89,en,0,7.19
2004.0,88,es,0,5.6
1982.0,95,en,0,5.887
2005.0,91,en,0,1.0
2014.0,112,fr,0,6.2
2019.0,90,en,0,5.965
2017.0,93,en,0,6.1
1988.0,107,en,0,6.04
2004.0,80,en,0,7.8
2024.0,88,en,0,4.979
2018.0,90,hi,0,4.455
1990.0,84,en,0,4.4
1978.0,97,es,0,4.7
2009.0,113,en,0,5.551
2023.0,96,pt,0,5.8
1972.0,124,en,0,7.4
2018.0,104,es,0,4.214
1976.0,105,es,0,2.0
2025.0,91,id,0,6.8
1987.0,87,en,0,3.625
2009.0,106,en,0,4.636
1998.0,111,en,0,7.033
2010.0,89,sv,0,4.3
2016.0,108,es,0,6.279
2011.0,96,ja,0,7.5
1995.0,94,en,0,3.0
2024.0,120,en,0,6.1
2023.0,93,en,0,7.174
2006.0,103,en,0,5.599
2023.0,4,en,0,3.0
2015.0,111,en,0,7.31
1985.0,112,en,0,7.095
2013.0,71,en,0,5.0
2013.0,83,pt,0,6.261
1998.0,120,zh,0,7.121
2021.0,87,ru,0,6.4
2007.0,129,en,0,6.305
2019.0,110,pt,0,6.6
2021.0,110,en,0,6.938
2009.0,96,en,0,4.2
2024.0,97,en,0,5.8
1994.0,127,en,0,7.485
2022.0,127,en,0,6.864
2014.0,85,fr,0,6.792
2024.0,90,en,0,3.0
2008.0,35,de,0,5.8
2014.0,103,ja,0,4.4
2018.0,90,da,0,5.4
1976.0,87,sh,0,7.0
2015.0,90,en,0,6.3
2009.0,82,sh,0,5.567
2000.0,122,en,0,7.36
1969.0,26,en,0,4.5
1978.0,99,en,0,6.29
2014.0,93,en,0,5.469
2003.0,119,en,0,6.219
1999.0,106,en,0,4.815
1989.0,83,fr,0,6.48
1987.0,114,en,0,6.86
2023.0,101,tl,0,5.857
1996.0,109,hu,0,4.182
1986.0,81,en,0,2.9
1997.0,92,en,0,5.3
2014.0,100,zh,0,6.8
2019.0,89,en,0,6.029
2017.0,87,en,0,7.1
2007.0,101,es,0,5.7
2001.0,145,ta,0,0.0
2023.0,88,en,0,6.437
2023.0,129,ja,0,7.0
2022.0,118,tl,0,4.143
2007.0,83,de,0,0.0
2005.0,109,en,0,7.276
1989.0,118,pl,0,7.036
2023.0,101,en,0,5.919
2011.0,108,mr,0,7.4
1936.0,66,en,0,5.9
2011.0,90,it,0,0.0
1980.0,650,en,0,1.0
2001.0,20,es,0,8.0
2022.0,104,en,0,6.677
2015.0,122,en,0,6.8
2015.0,88,en,0,3.7
2011.0,83,en,0,5.8
1989.0,95,zh,0,6.9
1977.0,105,en,0,6.005
2023.0,92,en,0,5.51
2022.0,81,en,0,5.792
1985.0,89,en,0,5.4
1976.0,123,fr,0,7.194
2022.0,110,ru,0,7.493
1998.0,98,en,0,4.814
2006.0,60,sl,0,0.0
2003.0,142,ta,0,7.8
1967.0,88,sl,0,6.0
2011.0,86,nl,0,6.8
2005.0,103,hi,0,3.8
2011.0,95,pt,0,5.8
2006.0,93,en,0,5.854
1998.0,85,en,0,5.4
2011.0,94,fr,0,7.172
1976.0,89,en,0,4.3
2012.0,91,en,0,6.097
1985.0,91,en,0,6.672
2004.0,126,es,0,7.57
1997.0,79,en,0,5.256
2021.0,29,fr,0,6.7
2017.0,108,en,0,7.23
2018.0,105,en,0,6.75
1982.0,128,pl,0,7.5
1939.0,80,fi,0,4.7
1991.0,48,ja,0,7.01
2016.0,107,en,0,7.564
2001.0,103,ja,0,7.654
1993.0,114,en,0,7.3
2024.0,107,en,0,7.444
2020.0,103,en,0,6.69
1938.0,74,en,0,7.0
2024.0,93,en,0,7.277
1997.0,109,en,0,7.3
2023.0,17,en,0,6.0
1996.0,92,ja,0,6.4
2002.0,124,en,0,6.363
2021.0,10,en,0,0.0
2020.0,99,en,0,7.0
1987.0,118,en,0,0.0
2019.0,98,en,0,6.988
2011.0,88,es,0,7.029
2007.0,72,is,0,5.0
2012.0,95,en,0,5.939
1997.0,90,en,0,8.1
2023.0,83,en,0,6.682
2014.0,85,nl,0,6.706
1947.0,125,es,0,0.0
2009.0,10,nl,0,7.0
2001.0,116,en,0,7.511
1980.0,147,en,0,0.0
1944.0,114,en,0,7.526
2006.0,93,en,0,5.581
2024.0,86,en,0,5.906
2004.0,95,it,0,0.0
2023.0,114,cs,0,6.015
2007.0,115,en,0,6.41
2009.0,92,en,0,7.871
2011.0,94,bg,0,6.281
2005.0,129,en,0,6.12
1998.0,93,en,0,5.2
